Node,s_betweenness
outsider,0.0002940055666049588
corrupt,0.0002916943413424308
manipulation,0.000290563452769084
ghostly,0.000289658254606314
paranoia,0.0002886754936696946
hiss,0.00028426457640723607
convict,0.000284166044451996
distrust,0.00028415219434180255
psychosis,0.00028351316246566976
scoundrel,0.0002833177698022727
foul,0.00028238026796941997
operation,0.00028165835078994327
bigote,0.00027577754504591113
shaky,0.0002725741477902015
spear,0.0002720101004917793
quake,0.00027179517850083604
growl,0.0002699105301023779
vermin,0.0002692007992061134
contraband,0.00026847461102587393
imprison,0.00026801361682969935
fraught,0.0002656119216493923
sinister,0.0002650540410329583
cripple,0.00026359916108346557
derange,0.0002617002093827288
rampage,0.0002596419098139089
intimidate,0.00025894045816124
agony,0.0002587962833264714
bankrupt,0.0002567109751039108
destructive,0.00025624732960268925
siren,0.00025559389913918095
alert,0.00025549580688787775
annihilate,0.00025419632653374844
delay,0.0002522569749231579
stalk,0.0002522447322381707
wreck,0.0002510689599914948
asylum,0.0002502883636646874
immigrant,0.00024964862825793997
helmet,0.0002485706100281769
bitch,0.00024829738434238455
mistrust,0.00024144080160455305
communism,0.0002395820174103556
rejection,0.00023831406934951048
foe,0.00023522684448769107
loneliness,0.00023486159503895986
xenophobia,0.00023230727540184568
endanger,0.00022577944098492808
cowardly,0.00022559635660588694
sicken,0.0002240230277669411
missile,0.00022363757799194716
rebellion,0.00022323751189899175
cringe,0.00022066121775124442
holocaust,0.00021509769307985943
restrain,0.00021436695607900946
madman,0.00021394232871542167
unhealthy,0.00021328850946829623
pest,0.0002112996374167088
taunt,0.00020967842013288013
gasp,0.0002092665619221304
insanity,0.00020829183343690102
dishonor,0.00020467034603645476
hostage,0.00020329759333172014
startle,0.00020274867990056582
chicken,0.00020160705803220819
collapse,0.00020048979888331335
felon,0.00020038776494786154
distress,0.0001986929198237928
hideous,0.00019758673349253394
brute,0.0001959132114908668
fierce,0.00019538052680063276
serpent,0.00019491633932640785
surrender,0.00019125510252292083
penalty,0.00019085081497851363
hazard,0.00018851220867027575
tactic,0.00018511675610274992
risky,0.0001841094369427649
fearless,0.0001795071571828351
birth,0.0001790718607280399
